Results_Name,VSPAERO_History
Results_Timestamp,1676128294
Results_Date,2,11,2023
Results_Time,9,11,34
Alpha,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
AnalysisMethod,0
Beta,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CDi,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CDo,0.013686,0.013686,0.013686,0.013686,0.013686,0.013686,0.013686,0.013686,0.013686
CDtot,0.013686,0.013686,0.013686,0.013686,0.013686,0.013686,0.013686,0.013686,0.013686
CDtrefftz,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CFx,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CFy,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CFz,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CL,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CMx,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CMy,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
CMz,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CS,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E,4.290394,4.325270,4.323233,4.323418,4.323425,4.323426,4.323426,4.323426,4.323426
FC_AoA_,0.000000
FC_Beta_,0.000000
FC_Bref_,9.000000
FC_Cref_,3.500000
FC_Mach_,0.001000
FC_Pitch_Rate,0.000000
FC_ReCref_,10000000.000000
FC_Rho_,0.002377
FC_Roll__Rate,0.000000
FC_Sref_,31.500000
FC_Vinf_,100.000000
FC_Xcg_,0.000000
FC_Yaw___Rate,0.000000
FC_Ycg_,0.000000
FC_Zcg_,0.000000
L/D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mach,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000
T/QS,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
WakeIter,1,2,3,4,5,6,7,8,9
Results_Name,VSPAERO_Load
Results_Timestamp,1676128294
Results_Date,2,11,2023
Results_Time,9,11,34
AnalysisMethod,0
Chord,3.900000,3.700000,3.500000,3.300000,3.100000
FC_AoA_,0.000000
FC_Beta_,0.000000
FC_Bref_,9.000000
FC_Cref_,3.500000
FC_Mach_,0.001000
FC_Pitch_Rate,0.000000
FC_Rho_,0.002377
FC_Roll__Rate,0.000000
FC_Sref_,31.500000
FC_Vinf_,100.000000
FC_Xcg_,0.000000
FC_Yaw___Rate,0.000000
FC_Ycg_,0.000000
FC_Zcg_,0.000000
S,0.077781,0.261116,0.472226,0.683335,0.894445
V/Vref,1.000000,1.000000,1.000000,1.000000,1.000000
WingId,1,1,1,1,1
Xavg,1.950427,1.850450,1.750476,1.650505,1.550538
Yavg,0.892308,2.691892,4.491429,6.290909,8.090323
Zavg,0.000000,0.000000,0.000000,0.000000,0.000000
cd,0.000000,0.000000,0.000000,0.000000,0.000000
cd*c/cref,0.000000,0.000000,0.000000,0.000000,0.000000
cl,0.000000,0.000000,0.000000,0.000000,0.000000
cl*c/cref,0.000000,0.000000,0.000000,0.000000,0.000000
cmx,0.000000,0.000000,0.000000,0.000000,0.000000
cmx*c/cref,0.000000,0.000000,0.000000,0.000000,0.000000
cmy,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cmy*c/cref,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cmz,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cmz*c/cref,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cs,-0.000000,0.000000,0.000000,-0.000000,0.000000
cs*c/cref,-0.000000,0.000000,0.000000,-0.000000,0.000000
cx,0.000000,0.000000,0.000000,0.000000,0.000000
cx*c/cref,0.000000,0.000000,0.000000,0.000000,0.000000
cy,-0.000000,0.000000,0.000000,-0.000000,0.000000
cy*c/cref,-0.000000,0.000000,0.000000,-0.000000,0.000000
cz,0.000000,0.000000,0.000000,0.000000,0.000000
cz*c/cref,0.000000,0.000000,0.000000,0.000000,0.000000
Results_Name,VSPAERO_Comp_Load
Results_Timestamp,1676128294
Results_Date,2,11,2023
Results_Time,9,11,34
AoA,0.000000,0.000000
Beta,0.000000,0.000000
CDi,0.000000,0.000000
CFx,0.000000,0.000000
CFy,0.000000,0.000000
CFz,0.000000,0.000000
CL,0.000000,0.000000
Cmx,0.000000,0.000000
Cmy,0.000000,-0.000000
Cmz,0.000000,-0.000000
Comp_ID,0,1
Comp_Name,NONE,WingGeom
Cs,0.000000,0.000000
Mach,0.001000,0.001000
